Series	State	Date	Jobs
SMS54000003000000001	WV	2014-08-01	47.8
SMS54000003000000001	WV	2014-09-01	47.7
SMS54000003000000001	WV	2014-10-01	47.6
SMS54000003000000001	WV	2014-11-01	47.7
SMS54000003000000001	WV	2014-12-01	47.7
SMS54000003000000001	WV	2015-01-01	47.9
SMS54000003000000001	WV	2015-02-01	48.1
SMS54000003000000001	WV	2015-03-01	48.1
SMS54000003000000001	WV	2015-04-01	47.6
SMS54000003000000001	WV	2015-05-01	47.7
SMS54000003000000001	WV	2015-06-01	47.8
SMS54000003000000001	WV	2015-07-01	47.7
SMS54000003000000001	WV	2015-08-01	47.5
SMS54000003000000001	WV	2015-09-01	47.5
SMS54000003000000001	WV	2015-10-01	47.2
SMS54000003000000001	WV	2015-11-01	47.1
SMS54000003000000001	WV	2015-12-01	46.9
SMS54000003000000001	WV	2016-01-01	47.9
SMS54000003000000001	WV	2016-02-01	47.9
SMS55000003000000001	WI	1990-01-01	522.5
SMS55000003000000001	WI	1990-02-01	525.0
SMS55000003000000001	WI	1990-03-01	525.2
SMS55000003000000001	WI	1990-04-01	523.7
SMS55000003000000001	WI	1990-05-01	523.8
SMS55000003000000001	WI	1990-06-01	523.5
SMS55000003000000001	WI	1990-07-01	522.6
SMS55000003000000001	WI	1990-08-01	523.5
SMS55000003000000001	WI	1990-09-01	523.2
SMS55000003000000001	WI	1990-10-01	523.3
SMS55000003000000001	WI	1990-11-01	521.0
SMS55000003000000001	WI	1990-12-01	518.3
SMS55000003000000001	WI	1991-01-01	514.9
SMS55000003000000001	WI	1991-02-01	511.5
SMS55000003000000001	WI	1991-03-01	510.2
SMS55000003000000001	WI	1991-04-01	511.1
SMS55000003000000001	WI	1991-05-01	510.3
SMS55000003000000001	WI	1991-06-01	513.8
SMS55000003000000001	WI	1991-07-01	513.7
SMS55000003000000001	WI	1991-08-01	513.4
SMS55000003000000001	WI	1991-09-01	514.5
SMS55000003000000001	WI	1991-10-01	513.5
SMS55000003000000001	WI	1991-11-01	513.5
SMS55000003000000001	WI	1991-12-01	511.6
SMS55000003000000001	WI	1992-01-01	513.6
SMS55000003000000001	WI	1992-02-01	512.3
SMS55000003000000001	WI	1992-03-01	512.4
SMS55000003000000001	WI	1992-04-01	514.6
SMS55000003000000001	WI	1992-05-01	515.3
SMS55000003000000001	WI	1992-06-01	515.7
SMS55000003000000001	WI	1992-07-01	518.3
SMS55000003000000001	WI	1992-08-01	518.5
SMS55000003000000001	WI	1992-09-01	519.4
SMS55000003000000001	WI	1992-10-01	520.3
SMS55000003000000001	WI	1992-11-01	520.7
SMS55000003000000001	WI	1992-12-01	520.9
SMS55000003000000001	WI	1993-01-01	523.0
SMS55000003000000001	WI	1993-02-01	524.9
SMS55000003000000001	WI	1993-03-01	526.0
SMS55000003000000001	WI	1993-04-01	525.2
SMS55000003000000001	WI	1993-05-01	525.8
SMS55000003000000001	WI	1993-06-01	525.6
SMS55000003000000001	WI	1993-07-01	523.4
SMS55000003000000001	WI	1993-08-01	524.9
SMS55000003000000001	WI	1993-09-01	526.2
SMS55000003000000001	WI	1993-10-01	529.5
SMS55000003000000001	WI	1993-11-01	529.6
SMS55000003000000001	WI	1993-12-01	530.8
SMS55000003000000001	WI	1994-01-01	531.8
SMS55000003000000001	WI	1994-02-01	533.4
SMS55000003000000001	WI	1994-03-01	535.3
SMS55000003000000001	WI	1994-04-01	540.1
SMS55000003000000001	WI	1994-05-01	541.6
SMS55000003000000001	WI	1994-06-01	544.5
SMS55000003000000001	WI	1994-07-01	549.4
SMS55000003000000001	WI	1994-08-01	549.6
SMS55000003000000001	WI	1994-09-01	553.3
SMS55000003000000001	WI	1994-10-01	555.5
SMS55000003000000001	WI	1994-11-01	558.5
SMS55000003000000001	WI	1994-12-01	560.3
SMS55000003000000001	WI	1995-01-01	565.2
SMS55000003000000001	WI	1995-02-01	567.3
SMS55000003000000001	WI	1995-03-01	564.4
SMS55000003000000001	WI	1995-04-01	567.5
SMS55000003000000001	WI	1995-05-01	565.6
SMS55000003000000001	WI	1995-06-01	566.6
SMS55000003000000001	WI	1995-07-01	567.7
SMS55000003000000001	WI	1995-08-01	569.5
SMS55000003000000001	WI	1995-09-01	568.4
SMS55000003000000001	WI	1995-10-01	566.9
SMS55000003000000001	WI	1995-11-01	566.3
SMS55000003000000001	WI	1995-12-01	565.4
SMS55000003000000001	WI	1996-01-01	564.2
SMS55000003000000001	WI	1996-02-01	563.4
SMS55000003000000001	WI	1996-03-01	563.6
SMS55000003000000001	WI	1996-04-01	569.2
SMS55000003000000001	WI	1996-05-01	568.3
SMS55000003000000001	WI	1996-06-01	568.3
SMS55000003000000001	WI	1996-07-01	567.2
SMS55000003000000001	WI	1996-08-01	570.4
SMS55000003000000001	WI	1996-09-01	568.7
SMS55000003000000001	WI	1996-10-01	570.3
SMS55000003000000001	WI	1996-11-01	570.1
SMS55000003000000001	WI	1996-12-01	568.9
SMS55000003000000001	WI	1997-01-01	568.2
SMS55000003000000001	WI	1997-02-01	569.2
SMS55000003000000001	WI	1997-03-01	570.1
SMS55000003000000001	WI	1997-04-01	576.4
SMS55000003000000001	WI	1997-05-01	579.9
SMS55000003000000001	WI	1997-06-01	581.0
SMS55000003000000001	WI	1997-07-01	581.8
SMS55000003000000001	WI	1997-08-01	581.9
SMS55000003000000001	WI	1997-09-01	583.3
SMS55000003000000001	WI	1997-10-01	584.7
SMS55000003000000001	WI	1997-11-01	586.7
SMS55000003000000001	WI	1997-12-01	588.3
SMS55000003000000001	WI	1998-01-01	591.0
SMS55000003000000001	WI	1998-02-01	591.2
SMS55000003000000001	WI	1998-03-01	591.5
SMS55000003000000001	WI	1998-04-01	594.4
SMS55000003000000001	WI	1998-05-01	595.0
SMS55000003000000001	WI	1998-06-01	594.8
SMS55000003000000001	WI	1998-07-01	589.7
SMS55000003000000001	WI	1998-08-01	594.6
SMS55000003000000001	WI	1998-09-01	592.8
SMS55000003000000001	WI	1998-10-01	593.6
SMS55000003000000001	WI	1998-11-01	594.7
SMS55000003000000001	WI	1998-12-01	595.3
SMS55000003000000001	WI	1999-01-01	593.7
SMS55000003000000001	WI	1999-02-01	595.0
SMS55000003000000001	WI	1999-03-01	594.4
SMS55000003000000001	WI	1999-04-01	593.7
SMS55000003000000001	WI	1999-05-01	593.5
SMS55000003000000001	WI	1999-06-01	593.3
SMS55000003000000001	WI	1999-07-01	595.8
SMS55000003000000001	WI	1999-08-01	596.3
SMS55000003000000001	WI	1999-09-01	595.8
SMS55000003000000001	WI	1999-10-01	594.1
SMS55000003000000001	WI	1999-11-01	594.5
SMS55000003000000001	WI	1999-12-01	597.3
SMS55000003000000001	WI	2000-01-01	596.4
SMS55000003000000001	WI	2000-02-01	598.8
SMS55000003000000001	WI	2000-03-01	598.7
SMS55000003000000001	WI	2000-04-01	597.0
SMS55000003000000001	WI	2000-05-01	595.3
SMS55000003000000001	WI	2000-06-01	595.4
SMS55000003000000001	WI	2000-07-01	593.9
SMS55000003000000001	WI	2000-08-01	592.3
SMS55000003000000001	WI	2000-09-01	592.1
SMS55000003000000001	WI	2000-10-01	591.9
SMS55000003000000001	WI	2000-11-01	591.1
SMS55000003000000001	WI	2000-12-01	587.6
SMS55000003000000001	WI	2001-01-01	582.8
SMS55000003000000001	WI	2001-02-01	578.9
SMS55000003000000001	WI	2001-03-01	575.2
SMS55000003000000001	WI	2001-04-01	571.0
SMS55000003000000001	WI	2001-05-01	566.0
SMS55000003000000001	WI	2001-06-01	560.9
SMS55000003000000001	WI	2001-07-01	557.9
SMS55000003000000001	WI	2001-08-01	554.1
SMS55000003000000001	WI	2001-09-01	551.2
SMS55000003000000001	WI	2001-10-01	546.0
SMS55000003000000001	WI	2001-11-01	541.6
SMS55000003000000001	WI	2001-12-01	538.6
SMS55000003000000001	WI	2002-01-01	536.9
SMS55000003000000001	WI	2002-02-01	533.6
SMS55000003000000001	WI	2002-03-01	532.8
SMS55000003000000001	WI	2002-04-01	530.5
SMS55000003000000001	WI	2002-05-01	529.5
SMS55000003000000001	WI	2002-06-01	528.7
SMS55000003000000001	WI	2002-07-01	526.6
SMS55000003000000001	WI	2002-08-01	526.5
SMS55000003000000001	WI	2002-09-01	525.8
SMS55000003000000001	WI	2002-10-01	524.5
SMS55000003000000001	WI	2002-11-01	524.0
SMS55000003000000001	WI	2002-12-01	521.5
SMS55000003000000001	WI	2003-01-01	514.7
SMS55000003000000001	WI	2003-02-01	512.3
SMS55000003000000001	WI	2003-03-01	509.9
SMS55000003000000001	WI	2003-04-01	508.4
SMS55000003000000001	WI	2003-05-01	506.3
SMS55000003000000001	WI	2003-06-01	503.3
SMS55000003000000001	WI	2003-07-01	501.9
SMS55000003000000001	WI	2003-08-01	499.3
SMS55000003000000001	WI	2003-09-01	499.1
SMS55000003000000001	WI	2003-10-01	498.7
SMS55000003000000001	WI	2003-11-01	498.1
SMS55000003000000001	WI	2003-12-01	497.5
SMS55000003000000001	WI	2004-01-01	498.7
SMS55000003000000001	WI	2004-02-01	499.8
SMS55000003000000001	WI	2004-03-01	500.4
SMS55000003000000001	WI	2004-04-01	501.5
SMS55000003000000001	WI	2004-05-01	503.1
SMS55000003000000001	WI	2004-06-01	501.2
SMS55000003000000001	WI	2004-07-01	503.6
SMS55000003000000001	WI	2004-08-01	505.0
SMS55000003000000001	WI	2004-09-01	504.8
SMS55000003000000001	WI	2004-10-01	504.7
SMS55000003000000001	WI	2004-11-01	504.8
SMS55000003000000001	WI	2004-12-01	505.4
SMS55000003000000001	WI	2005-01-01	501.2
SMS55000003000000001	WI	2005-02-01	505.5
SMS55000003000000001	WI	2005-03-01	505.6
SMS55000003000000001	WI	2005-04-01	505.5
SMS55000003000000001	WI	2005-05-01	505.2
SMS55000003000000001	WI	2005-06-01	505.0
SMS55000003000000001	WI	2005-07-01	506.0
SMS55000003000000001	WI	2005-08-01	505.8
SMS55000003000000001	WI	2005-09-01	504.9
SMS55000003000000001	WI	2005-10-01	504.7
SMS55000003000000001	WI	2005-11-01	504.4
SMS55000003000000001	WI	2005-12-01	504.4
SMS55000003000000001	WI	2006-01-01	505.4
SMS55000003000000001	WI	2006-02-01	505.3
SMS55000003000000001	WI	2006-03-01	506.3
SMS55000003000000001	WI	2006-04-01	506.7
SMS55000003000000001	WI	2006-05-01	506.6
SMS55000003000000001	WI	2006-06-01	507.6
SMS55000003000000001	WI	2006-07-01	507.4
SMS55000003000000001	WI	2006-08-01	506.8
SMS55000003000000001	WI	2006-09-01	505.9
SMS55000003000000001	WI	2006-10-01	504.8
SMS55000003000000001	WI	2006-11-01	503.5
SMS55000003000000001	WI	2006-12-01	503.1
SMS55000003000000001	WI	2007-01-01	502.6
SMS55000003000000001	WI	2007-02-01	502.8
SMS55000003000000001	WI	2007-03-01	501.9
SMS55000003000000001	WI	2007-04-01	502.3
SMS55000003000000001	WI	2007-05-01	503.0
SMS55000003000000001	WI	2007-06-01	503.4
SMS55000003000000001	WI	2007-07-01	502.8
SMS55000003000000001	WI	2007-08-01	501.3
SMS55000003000000001	WI	2007-09-01	499.3
SMS55000003000000001	WI	2007-10-01	498.4
SMS55000003000000001	WI	2007-11-01	498.5
SMS55000003000000001	WI	2007-12-01	498.6
SMS55000003000000001	WI	2008-01-01	499.6
SMS55000003000000001	WI	2008-02-01	500.3
SMS55000003000000001	WI	2008-03-01	500.0
SMS55000003000000001	WI	2008-04-01	498.8
SMS55000003000000001	WI	2008-05-01	498.0
SMS55000003000000001	WI	2008-06-01	497.6
SMS55000003000000001	WI	2008-07-01	493.4
SMS55000003000000001	WI	2008-08-01	491.0
SMS55000003000000001	WI	2008-09-01	488.0
SMS55000003000000001	WI	2008-10-01	486.4
SMS55000003000000001	WI	2008-11-01	483.0
SMS55000003000000001	WI	2008-12-01	478.2
SMS55000003000000001	WI	2009-01-01	469.5
SMS55000003000000001	WI	2009-02-01	459.4
SMS55000003000000001	WI	2009-03-01	450.8
SMS55000003000000001	WI	2009-04-01	440.7
SMS55000003000000001	WI	2009-05-01	435.1
SMS55000003000000001	WI	2009-06-01	429.6
SMS55000003000000001	WI	2009-07-01	425.0
SMS55000003000000001	WI	2009-08-01	424.2
SMS55000003000000001	WI	2009-09-01	427.9
SMS55000003000000001	WI	2009-10-01	425.8
SMS55000003000000001	WI	2009-11-01	425.1
SMS55000003000000001	WI	2009-12-01	424.6
SMS55000003000000001	WI	2010-01-01	423.6
SMS55000003000000001	WI	2010-02-01	424.6
SMS55000003000000001	WI	2010-03-01	426.5
SMS55000003000000001	WI	2010-04-01	427.7
SMS55000003000000001	WI	2010-05-01	429.6
SMS55000003000000001	WI	2010-06-01	430.7
SMS55000003000000001	WI	2010-07-01	432.5
SMS55000003000000001	WI	2010-08-01	433.4
SMS55000003000000001	WI	2010-09-01	434.0
SMS55000003000000001	WI	2010-10-01	433.8
SMS55000003000000001	WI	2010-11-01	435.0
SMS55000003000000001	WI	2010-12-01	436.2
SMS55000003000000001	WI	2011-01-01	437.3
SMS55000003000000001	WI	2011-02-01	439.4
SMS55000003000000001	WI	2011-03-01	440.8
SMS55000003000000001	WI	2011-04-01	444.0
SMS55000003000000001	WI	2011-05-01	445.0
SMS55000003000000001	WI	2011-06-01	444.9
SMS55000003000000001	WI	2011-07-01	446.9
SMS55000003000000001	WI	2011-08-01	447.8
SMS55000003000000001	WI	2011-09-01	447.9
SMS55000003000000001	WI	2011-10-01	447.4
SMS55000003000000001	WI	2011-11-01	448.6
SMS55000003000000001	WI	2011-12-01	449.9
SMS55000003000000001	WI	2012-01-01	450.8
SMS55000003000000001	WI	2012-02-01	452.3
SMS55000003000000001	WI	2012-03-01	453.9
SMS55000003000000001	WI	2012-04-01	454.9
SMS55000003000000001	WI	2012-05-01	455.5
SMS55000003000000001	WI	2012-06-01	456.7
SMS55000003000000001	WI	2012-07-01	457.6
SMS55000003000000001	WI	2012-08-01	457.0
SMS55000003000000001	WI	2012-09-01	456.6
SMS55000003000000001	WI	2012-10-01	457.0
SMS55000003000000001	WI	2012-11-01	456.5
SMS55000003000000001	WI	2012-12-01	456.9
SMS55000003000000001	WI	2013-01-01	457.0
SMS55000003000000001	WI	2013-02-01	457.6
SMS55000003000000001	WI	2013-03-01	457.9
SMS55000003000000001	WI	2013-04-01	456.6
SMS55000003000000001	WI	2013-05-01	457.1
SMS55000003000000001	WI	2013-06-01	457.7
SMS55000003000000001	WI	2013-07-01	456.3
SMS55000003000000001	WI	2013-08-01	456.4
SMS55000003000000001	WI	2013-09-01	456.5
SMS55000003000000001	WI	2013-10-01	457.8
SMS55000003000000001	WI	2013-11-01	458.7
SMS55000003000000001	WI	2013-12-01	459.0
SMS55000003000000001	WI	2014-01-01	460.5
SMS55000003000000001	WI	2014-02-01	460.9
SMS55000003000000001	WI	2014-03-01	461.8
SMS55000003000000001	WI	2014-04-01	463.2
SMS55000003000000001	WI	2014-05-01	464.5
SMS55000003000000001	WI	2014-06-01	464.7
SMS55000003000000001	WI	2014-07-01	465.9
SMS55000003000000001	WI	2014-08-01	465.9
SMS55000003000000001	WI	2014-09-01	465.8
SMS55000003000000001	WI	2014-10-01	466.7
SMS55000003000000001	WI	2014-11-01	466.9
SMS55000003000000001	WI	2014-12-01	468.0
SMS55000003000000001	WI	2015-01-01	468.3
SMS55000003000000001	WI	2015-02-01	469.1
SMS55000003000000001	WI	2015-03-01	468.8
SMS55000003000000001	WI	2015-04-01	468.1
SMS55000003000000001	WI	2015-05-01	467.1
SMS55000003000000001	WI	2015-06-01	467.5
SMS55000003000000001	WI	2015-07-01	467.6
SMS55000003000000001	WI	2015-08-01	467.3
SMS55000003000000001	WI	2015-09-01	466.9
SMS55000003000000001	WI	2015-10-01	470.6
SMS55000003000000001	WI	2015-11-01	470.8
SMS55000003000000001	WI	2015-12-01	471.4
SMS55000003000000001	WI	2016-01-01	470.7
SMS55000003000000001	WI	2016-02-01	469.0
SMS56000003000000001	WY	1990-01-01	8.9
SMS56000003000000001	WY	1990-02-01	8.8
SMS56000003000000001	WY	1990-03-01	9.1
SMS56000003000000001	WY	1990-04-01	9.0
SMS56000003000000001	WY	1990-05-01	9.1
SMS56000003000000001	WY	1990-06-01	9.1
SMS56000003000000001	WY	1990-07-01	9.3
SMS56000003000000001	WY	1990-08-01	9.1
SMS56000003000000001	WY	1990-09-01	9.3
SMS56000003000000001	WY	1990-10-01	9.3
SMS56000003000000001	WY	1990-11-01	9.3
SMS56000003000000001	WY	1990-12-01	9.3
SMS56000003000000001	WY	1991-01-01	9.2
SMS56000003000000001	WY	1991-02-01	9.2
SMS56000003000000001	WY	1991-03-01	9.2
SMS56000003000000001	WY	1991-04-01	9.3
SMS56000003000000001	WY	1991-05-01	9.2
SMS56000003000000001	WY	1991-06-01	9.1
SMS56000003000000001	WY	1991-07-01	9.1
SMS56000003000000001	WY	1991-08-01	9.0
SMS56000003000000001	WY	1991-09-01	8.9
SMS56000003000000001	WY	1991-10-01	9.1
SMS56000003000000001	WY	1991-11-01	9.0
SMS56000003000000001	WY	1991-12-01	9.2
SMS56000003000000001	WY	1992-01-01	9.1
SMS56000003000000001	WY	1992-02-01	9.3
SMS56000003000000001	WY	1992-03-01	9.2
SMS56000003000000001	WY	1992-04-01	9.2
SMS56000003000000001	WY	1992-05-01	9.4
SMS56000003000000001	WY	1992-06-01	9.3
SMS56000003000000001	WY	1992-07-01	9.4
SMS56000003000000001	WY	1992-08-01	9.5
SMS56000003000000001	WY	1992-09-01	9.6
SMS56000003000000001	WY	1992-10-01	9.5
SMS56000003000000001	WY	1992-11-01	9.4
SMS56000003000000001	WY	1992-12-01	9.5
SMS56000003000000001	WY	1993-01-01	9.6
SMS56000003000000001	WY	1993-02-01	9.5
SMS56000003000000001	WY	1993-03-01	9.6
SMS56000003000000001	WY	1993-04-01	9.5
SMS56000003000000001	WY	1993-05-01	9.6
SMS56000003000000001	WY	1993-06-01	9.6
SMS56000003000000001	WY	1993-07-01	9.7
SMS56000003000000001	WY	1993-08-01	9.8
SMS56000003000000001	WY	1993-09-01	9.7
SMS56000003000000001	WY	1993-10-01	9.8
SMS56000003000000001	WY	1993-11-01	9.7
SMS56000003000000001	WY	1993-12-01	9.8
SMS56000003000000001	WY	1994-01-01	9.8
SMS56000003000000001	WY	1994-02-01	9.9
SMS56000003000000001	WY	1994-03-01	10.0
SMS56000003000000001	WY	1994-04-01	9.9
SMS56000003000000001	WY	1994-05-01	10.0
SMS56000003000000001	WY	1994-06-01	9.9
SMS56000003000000001	WY	1994-07-01	10.0
SMS56000003000000001	WY	1994-08-01	10.1
SMS56000003000000001	WY	1994-09-01	10.3
SMS56000003000000001	WY	1994-10-01	10.1
SMS56000003000000001	WY	1994-11-01	10.1
SMS56000003000000001	WY	1994-12-01	10.3
SMS56000003000000001	WY	1995-01-01	10.2
SMS56000003000000001	WY	1995-02-01	10.0
SMS56000003000000001	WY	1995-03-01	10.1
SMS56000003000000001	WY	1995-04-01	10.0
SMS56000003000000001	WY	1995-05-01	10.1
SMS56000003000000001	WY	1995-06-01	10.1
SMS56000003000000001	WY	1995-07-01	10.0
SMS56000003000000001	WY	1995-08-01	10.1
SMS56000003000000001	WY	1995-09-01	10.2
SMS56000003000000001	WY	1995-10-01	10.2
SMS56000003000000001	WY	1995-11-01	10.3
SMS56000003000000001	WY	1995-12-01	10.2
SMS56000003000000001	WY	1996-01-01	9.9
SMS56000003000000001	WY	1996-02-01	10.1
SMS56000003000000001	WY	1996-03-01	10.0
SMS56000003000000001	WY	1996-04-01	10.1
SMS56000003000000001	WY	1996-05-01	10.1
SMS56000003000000001	WY	1996-06-01	10.1
SMS56000003000000001	WY	1996-07-01	10.1
SMS56000003000000001	WY	1996-08-01	10.1
SMS56000003000000001	WY	1996-09-01	10.1
SMS56000003000000001	WY	1996-10-01	10.1
SMS56000003000000001	WY	1996-11-01	10.1
SMS56000003000000001	WY	1996-12-01	10.0
SMS56000003000000001	WY	1997-01-01	9.9
SMS56000003000000001	WY	1997-02-01	9.8
SMS56000003000000001	WY	1997-03-01	9.9
SMS56000003000000001	WY	1997-04-01	10.1
SMS56000003000000001	WY	1997-05-01	10.1
SMS56000003000000001	WY	1997-06-01	10.1
SMS56000003000000001	WY	1997-07-01	10.1
SMS56000003000000001	WY	1997-08-01	10.2
SMS56000003000000001	WY	1997-09-01	10.4
SMS56000003000000001	WY	1997-10-01	10.4
SMS56000003000000001	WY	1997-11-01	10.2
SMS56000003000000001	WY	1997-12-01	10.2
SMS56000003000000001	WY	1998-01-01	10.1
SMS56000003000000001	WY	1998-02-01	10.2
SMS56000003000000001	WY	1998-03-01	10.2
SMS56000003000000001	WY	1998-04-01	10.1
SMS56000003000000001	WY	1998-05-01	10.2
SMS56000003000000001	WY	1998-06-01	10.3
SMS56000003000000001	WY	1998-07-01	10.2
SMS56000003000000001	WY	1998-08-01	10.3
SMS56000003000000001	WY	1998-09-01	10.3
SMS56000003000000001	WY	1998-10-01	10.2
SMS56000003000000001	WY	1998-11-01	10.3
SMS56000003000000001	WY	1998-12-01	10.3
SMS56000003000000001	WY	1999-01-01	10.3
SMS56000003000000001	WY	1999-02-01	10.2
SMS56000003000000001	WY	1999-03-01	10.3
SMS56000003000000001	WY	1999-04-01	10.3
SMS56000003000000001	WY	1999-05-01	10.3
SMS56000003000000001	WY	1999-06-01	10.3
SMS56000003000000001	WY	1999-07-01	10.3
SMS56000003000000001	WY	1999-08-01	10.2
SMS56000003000000001	WY	1999-09-01	10.2
SMS56000003000000001	WY	1999-10-01	10.2
SMS56000003000000001	WY	1999-11-01	10.2
SMS56000003000000001	WY	1999-12-01	10.3
SMS56000003000000001	WY	2000-01-01	10.3
SMS56000003000000001	WY	2000-02-01	10.5
SMS56000003000000001	WY	2000-03-01	10.4
SMS56000003000000001	WY	2000-04-01	10.4
SMS56000003000000001	WY	2000-05-01	10.5
SMS56000003000000001	WY	2000-06-01	10.5
SMS56000003000000001	WY	2000-07-01	10.5
SMS56000003000000001	WY	2000-08-01	10.4
SMS56000003000000001	WY	2000-09-01	10.3
SMS56000003000000001	WY	2000-10-01	10.5
SMS56000003000000001	WY	2000-11-01	10.5
SMS56000003000000001	WY	2000-12-01	10.6
SMS56000003000000001	WY	2001-01-01	10.5
SMS56000003000000001	WY	2001-02-01	10.6
SMS56000003000000001	WY	2001-03-01	10.5
SMS56000003000000001	WY	2001-04-01	10.2
SMS56000003000000001	WY	2001-05-01	10.0
SMS56000003000000001	WY	2001-06-01	9.9
SMS56000003000000001	WY	2001-07-01	9.9
SMS56000003000000001	WY	2001-08-01	9.9
SMS56000003000000001	WY	2001-09-01	9.9
SMS56000003000000001	WY	2001-10-01	9.9
SMS56000003000000001	WY	2001-11-01	9.8
SMS56000003000000001	WY	2001-12-01	9.5
SMS56000003000000001	WY	2002-01-01	9.7
SMS56000003000000001	WY	2002-02-01	9.5
SMS56000003000000001	WY	2002-03-01	9.7
SMS56000003000000001	WY	2002-04-01	9.5
SMS56000003000000001	WY	2002-05-01	9.6
SMS56000003000000001	WY	2002-06-01	9.5
SMS56000003000000001	WY	2002-07-01	9.4
SMS56000003000000001	WY	2002-08-01	9.5
SMS56000003000000001	WY	2002-09-01	9.5
SMS56000003000000001	WY	2002-10-01	9.3
SMS56000003000000001	WY	2002-11-01	9.4
SMS56000003000000001	WY	2002-12-01	9.3
SMS56000003000000001	WY	2003-01-01	9.4
SMS56000003000000001	WY	2003-02-01	9.3
SMS56000003000000001	WY	2003-03-01	9.2
SMS56000003000000001	WY	2003-04-01	9.2
SMS56000003000000001	WY	2003-05-01	9.3
SMS56000003000000001	WY	2003-06-01	9.3
SMS56000003000000001	WY	2003-07-01	9.3
SMS56000003000000001	WY	2003-08-01	9.4
SMS56000003000000001	WY	2003-09-01	9.4
SMS56000003000000001	WY	2003-10-01	9.3
SMS56000003000000001	WY	2003-11-01	9.4
SMS56000003000000001	WY	2003-12-01	9.4
SMS56000003000000001	WY	2004-01-01	9.4
SMS56000003000000001	WY	2004-02-01	9.3
SMS56000003000000001	WY	2004-03-01	9.5
SMS56000003000000001	WY	2004-04-01	9.4
SMS56000003000000001	WY	2004-05-01	9.4
SMS56000003000000001	WY	2004-06-01	9.6
SMS56000003000000001	WY	2004-07-01	9.5
SMS56000003000000001	WY	2004-08-01	9.5
SMS56000003000000001	WY	2004-09-01	9.5
SMS56000003000000001	WY	2004-10-01	9.5
SMS56000003000000001	WY	2004-11-01	9.4
SMS56000003000000001	WY	2004-12-01	9.5
SMS56000003000000001	WY	2005-01-01	9.7
SMS56000003000000001	WY	2005-02-01	9.6
SMS56000003000000001	WY	2005-03-01	9.8
SMS56000003000000001	WY	2005-04-01	9.7
SMS56000003000000001	WY	2005-05-01	9.7
SMS56000003000000001	WY	2005-06-01	9.6
SMS56000003000000001	WY	2005-07-01	9.6
SMS56000003000000001	WY	2005-08-01	9.7
SMS56000003000000001	WY	2005-09-01	9.8
SMS56000003000000001	WY	2005-10-01	9.8
SMS56000003000000001	WY	2005-11-01	9.8
SMS56000003000000001	WY	2005-12-01	9.8
SMS56000003000000001	WY	2006-01-01	9.9
SMS56000003000000001	WY	2006-02-01	10.0
SMS56000003000000001	WY	2006-03-01	10.1
SMS56000003000000001	WY	2006-04-01	10.0
SMS56000003000000001	WY	2006-05-01	10.2
SMS56000003000000001	WY	2006-06-01	10.3
SMS56000003000000001	WY	2006-07-01	10.4
SMS56000003000000001	WY	2006-08-01	10.2
SMS56000003000000001	WY	2006-09-01	10.3
SMS56000003000000001	WY	2006-10-01	10.2
SMS56000003000000001	WY	2006-11-01	10.1
SMS56000003000000001	WY	2006-12-01	10.3
SMS56000003000000001	WY	2007-01-01	10.4
SMS56000003000000001	WY	2007-02-01	10.3
SMS56000003000000001	WY	2007-03-01	10.6
SMS56000003000000001	WY	2007-04-01	10.2
SMS56000003000000001	WY	2007-05-01	10.3
SMS56000003000000001	WY	2007-06-01	10.1
SMS56000003000000001	WY	2007-07-01	10.1
SMS56000003000000001	WY	2007-08-01	10.0
SMS56000003000000001	WY	2007-09-01	10.0
SMS56000003000000001	WY	2007-10-01	10.0
SMS56000003000000001	WY	2007-11-01	10.0
SMS56000003000000001	WY	2007-12-01	10.1
SMS56000003000000001	WY	2008-01-01	10.1
SMS56000003000000001	WY	2008-02-01	10.1
SMS56000003000000001	WY	2008-03-01	9.8
SMS56000003000000001	WY	2008-04-01	10.1
SMS56000003000000001	WY	2008-05-01	10.0
SMS56000003000000001	WY	2008-06-01	10.0
SMS56000003000000001	WY	2008-07-01	10.0
SMS56000003000000001	WY	2008-08-01	9.9
SMS56000003000000001	WY	2008-09-01	9.8
SMS56000003000000001	WY	2008-10-01	10.0
SMS56000003000000001	WY	2008-11-01	10.0
SMS56000003000000001	WY	2008-12-01	9.8
SMS56000003000000001	WY	2009-01-01	9.6
SMS56000003000000001	WY	2009-02-01	9.4
SMS56000003000000001	WY	2009-03-01	9.3
SMS56000003000000001	WY	2009-04-01	9.1
SMS56000003000000001	WY	2009-05-01	9.1
SMS56000003000000001	WY	2009-06-01	8.9
SMS56000003000000001	WY	2009-07-01	9.0
SMS56000003000000001	WY	2009-08-01	8.9
SMS56000003000000001	WY	2009-09-01	9.0
SMS56000003000000001	WY	2009-10-01	8.8
SMS56000003000000001	WY	2009-11-01	8.7
SMS56000003000000001	WY	2009-12-01	8.7
SMS56000003000000001	WY	2010-01-01	8.7
SMS56000003000000001	WY	2010-02-01	8.6
SMS56000003000000001	WY	2010-03-01	8.8
SMS56000003000000001	WY	2010-04-01	8.6
SMS56000003000000001	WY	2010-05-01	8.6
SMS56000003000000001	WY	2010-06-01	8.6
SMS56000003000000001	WY	2010-07-01	8.7
SMS56000003000000001	WY	2010-08-01	8.8
SMS56000003000000001	WY	2010-09-01	8.9
